Age,Gender,Education Level,Job Title,Years of Experience,Salary
32,Male,Bachelor's Degree,Product,7,120000
36,Female,PhD,Scientist,12,170000
44,Female,PhD,HR,14,140000
27,Male,High School,Developer,4,80247
31,Female,Bachelor's Degree,Developer,3,50000
29,Female,Master's Degree,Scientist,6,180000
26,Female,Master's Degree,HR,2,55000
29,Female,Master's Degree,Developer,4,65000
36,Female,Master's Degree,Engineer,8,140000
26,Male,Master's Degree,Engineer,3,68472
45,Male,PhD,HR,12,120000
24,Female,High School,Sales,1,30000
40,Male,PhD,Engineer,12,160000
33,Female,Master's Degree,Product,11,198000
29,Male,Bachelor's Degree,Developer,4,80000
25,Female,Bachelor's Degree,Developer,1,35000
33,Male,Bachelor's Degree,Analyst,4,60000
26,Male,Bachelor's Degree, Analyst,2,50000
49,Male,PhD,Engineer,15,185000
29,Male,Bachelor's Degree, Analyst,4,70000
46,Female,Bachelor's Degree,Developer,19,150729
29,Male,Bachelor's Degree,Developer,4,80000
49,Female,High School,Engineer,25,154207
27,Male,Bachelor's Degree,Developer,2,75000
40,Female,Master's Degree,HR,11,120000
46,Male,PhD,Engineer,15,180000
32,Female,Master's Degree,Product,7,120000
44,Male,Master's Degree,Engineer,19,152203
29,Male,Bachelor's Degree,Developer,3,70000
37,Male,Bachelor's Degree,Sales,6,75000
43,Female,Master's Degree,Engineer,12,170000
24,Female,High School,Sales,1,30000
50,Female,Master's Degree,Engineer,21,177002
35,Female,Master's Degree,Analyst,9,120000
24,Female,Bachelor's Degree,Developer,2,55000
25,Male,High School,Sales,1,30000
48,Male,Bachelor's Degree,Developer,23,173851
33,Female,Bachelor's Degree,Engineer,7,130000
31,Male,Bachelor's Degree,Analyst,3,50000
27,Female,Bachelor's Degree,Analyst,5,125000
27,Male,Bachelor's Degree,Developer,3,80000
28,Male,Master's Degree,Developer,5,76742
27,Female,Master's Degree,Engineer,3,95000
25,Male,High School,Sales,1,35000
33,Male,PhD,Scientist,8,190000
43,Male,Master's Degree,Engineer,19,185000
36,Female,PhD,Scientist,12,170000
28,Male,Bachelor's Degree,Analyst,3,52000
36,Male,Master's Degree,Developer,9,150000
26,Female,Master's Degree,Developer,1,55000
23,Female,Bachelor's Degree,Engineer,0,52831
26,Female,Bachelor's Degree,Developer,1,35000
35,Female,Master's Degree,HR,8,92000
45,Female,PhD,Scientist,19,193000
24,Male,Bachelor's Degree,Developer,2,64182
29,Female,High School,Sales,1,30000
37,Male,Bachelor's Degree,Analyst,11,160000
31,Male,High School,Sales,3,40000
27,Male,Bachelor's Degree,Developer,2,70000
25,Female,High School,Sales,0,25000
44,Female,PhD,Engineer,11,165000
24,Male,Bachelor's Degree,Analyst,1,90000
27,Female,Master's Degree,Scientist,4,150000
30,Female,Bachelor's Degree,Product,5,160000
33,Male,Master's Degree,Product,11,198000
48,Male,PhD,Scientist,18,210000
30,Female,Master's Degree,Engineer,5,100867
32,Male,Master's Degree,Product,7,110000
29,Female,Bachelor's Degree,Financial,4,55000
32,Male,Bachelor's Degree,Product,7,120000
29,Male,Master's Degree,HR,4,70000
46,Male,PhD,Engineer,16,185000
30,Female,Master's Degree,Developer,5,105000
32,Male,Bachelor's Degree,Product,7,120000
38,Male,Master's Degree,Engineer,10,155000
35,Male,Master's Degree,Engineer,9,131547
26,Male,Bachelor's Degree,Analyst,3,130000
45,Male,PhD,HR,13,135000
30,Female,High School,Sales,1,26000
31,Male,Bachelor's Degree,Analyst,9,195000
33,Female,Bachelor's Degree,HR,6,75000
46,Female,Bachelor's Degree,Developer,18,155795
26,Male,Bachelor's Degree, Analyst,2,50000
48,Female,Master's Degree,Engineer,24,184006
48,Male,PhD,Engineer,16,190000
26,Male,Bachelor's Degree,Analyst,3,130000
28,Female,Bachelor's Degree,Engineer,4,82944
26,Male,Bachelor's Degree,Developer,2,60000
50,Female,Master's Degree,Engineer,23,183690
24,Female,Bachelor's Degree,Developer,2,55000
29,Female,Bachelor's Degree,Developer,4,90000
29,Male,Bachelor's Degree,Engineer,4,71000
26,Male,High School,Sales,2,40000
57,Male,PhD,Engineer,18,200000
40,Female,Master's Degree,Engineer,16,138032
25,Male,Bachelor's Degree,Product,1,60000
29,Female,Master's Degree,Scientist,6,180000
38,Female,PhD,Scientist,12,140000
52,Female,Master's Degree,Engineer,28,186963
27,Male,Bachelor's Degree,Analyst,2,50000
44,Male,Master's Degree,Engineer,11,170000
26,Female,Bachelor's Degree,Developer,1,35000
58,Male,PhD,Engineer,17,195000
27,Female,Bachelor's Degree,Developer,2,36000
38,Male,Master's Degree,Engineer,15,170995
31,Male,Master's Degree,Engineer,6,125000
28,Female,Bachelor's Degree, Analyst,3,60000
30,Male,Bachelor's Degree,Developer,5,100000
37,Male,Bachelor's Degree,Product,13,160000
30,Male,Bachelor's Degree,Developer,5,100000
27,Male,Bachelor's Degree,Engineer,3,75000
33,Male,Bachelor's Degree,Developer,5,50000
27,Female,Bachelor's Degree,HR,2,42000
28,Female,Bachelor's Degree,Developer,2,55000
42,Female,Master's Degree,Engineer,16,138286
28,Female,Bachelor's Degree,Engineer,5,160000
49,Female,High School,Engineer,25,154207
36,Female,PhD,Scientist,12,170000
56,Female,PhD,Engineer,18,210000
34,Male,Bachelor's Degree,Developer,3,50000
28,Female,Bachelor's Degree,Engineer,5,160000
25,Male,Bachelor's Degree,Product,1,60000
26,Male,Bachelor's Degree,Engineer,1,55000
29,Female,Bachelor's Degree,Analyst,7,130000
45,Male,Master's Degree,Engineer,19,163780
30,Male,Bachelor's Degree,Developer,5,100000
27,Male,Bachelor's Degree,Developer,3,80000
41,Male,PhD,Engineer,12,165000
35,Female,Master's Degree,Engineer,10,152039
48,Male,PhD,Scientist,18,210000
29,Female,Master's Degree,Engineer,6,132720
35,Female,Bachelor's Degree,Developer,10,114776
24,Male,Bachelor's Degree,Analyst,2,95000
36,Female,PhD,Scientist,12,160000
26,Female,Bachelor's Degree,Engineer,1,45000
26,Male,Bachelor's Degree,Analyst,3,130000
58,Male,PhD,Engineer,17,200000
35,Male,Bachelor's Degree,Developer,8,140000
26,Male,Master's Degree,Developer,3,73640
24,Male,Bachelor's Degree,Sales,1,35000
41,Male,PhD,Scientist,13,138000
24,Male,Bachelor's Degree,Analyst,1,90000
32,Male,Bachelor's Degree,Engineer,8,180000
40,Male,PhD,HR,13,135000
23,Male,High School,Sales,1,30000
55,Male,Bachelor's Degree,Engineer,28,193964
24,Female,Bachelor's Degree,Product,3,125000
41,Male,Master's Degree,Engineer,19,185000
26,Male,Bachelor's Degree,Analyst,3,120000
37,Male,Bachelor's Degree,Analyst,11,160000
34,Female,Master's Degree,HR,9,95000
40,Female,Master's Degree,HR,12,130000
33,Male,Bachelor's Degree,Developer,6,110000
39,Female,Master's Degree,Engineer,12,160000
32,Male,Master's Degree,Product,7,110000
33,Female,Master's Degree,Engineer,8,105000
49,Male,PhD,Engineer,17,195000
57,Female,Master's Degree,Engineer,33,188232
28,Female,PhD,Scientist,5,100000
27,Male,Master's Degree,Developer,2,50000
54,Male,PhD,Engineer,16,190000
40,Female,PhD,Engineer,12,160000
26,Female,Master's Degree,Developer,2,65840
54,Male,PhD,Engineer,17,195000
24,Female,High School,Sales,1,30000
29,Male,Bachelor's Degree, Analyst,4,75000
37,Male,PhD,HR,11,115000
46,Male,PhD,Engineer,15,180000
31,Female,Master's Degree,Scientist,9,195000
54,Male,PhD,Engineer,17,195000
24,Male,High School,Sales,1,26000
28,Male,Bachelor's Degree,Engineer,5,150000
27,Male,Bachelor's Degree,Engineer,3,80000
31,Female,Master's Degree,Financial,7,120000
42,Male,PhD,Engineer,14,180000
26,Male,High School,Sales,2,31000
27,Male,Bachelor's Degree,Analyst,2,50000
34,Male,Master's Degree,Developer,8,140000
39,Female,Bachelor's Degree,Financial,16,200000
30,Male,Bachelor's Degree,Engineer,4,65000
29,Male,Bachelor's Degree,Developer,5,80000
30,Female,Master's Degree,Developer,5,105000
25,Female,Master's Degree,HR,1,32000
29,Male,Bachelor's Degree,Developer,4,80000
52,Male,PhD,Engineer,27,190596
28,Male,Master's Degree,Developer,3,55000
31,Female,Bachelor's Degree,Engineer,6,155000
43,Male,Master's Degree,Scientist,15,198000
26,Male,Bachelor's Degree, Analyst,2,50000
32,Male,Bachelor's Degree,Product,7,120000
43,Male,PhD,Engineer,13,180000
29,Female,Bachelor's Degree,Developer,4,90000
33,Female,Master's Degree,Analyst,8,100000
30,Female,PhD,Scientist,7,185000
43,Female,Master's Degree,Engineer,11,160000
27,Male,Bachelor's Degree,Developer,3,80000
38,Male,Master's Degree,Engineer,10,155000
31,Female,High School,Sales,1,25000
29,Male,Bachelor's Degree, Analyst,4,70000
54,Male,PhD,Engineer,17,195000
26,Female,Bachelor's Degree,Developer,2,35000
29,Male,Master's Degree,Developer,3,75000
29,Male,Bachelor's Degree,Engineer,4,70000
30,Male,Bachelor's Degree,Analyst,5,160000
33,Female,Master's Degree,Product,11,198000
31,Female,High School,Sales,1,25000
25,Female,Master's Degree,Analyst,1,100000
48,Male,PhD,Scientist,18,210000
31,Female,PhD,Scientist,8,140000
36,Male,PhD,Scientist,12,170000
21,Female,High School,Sales,0,25000
43,Male,Master's Degree,Engineer,19,185000
34,Female,Bachelor's Degree,HR,6,75000
27,Male,Bachelor's Degree,Engineer,4,140000
30,Female,Bachelor's Degree,Product,5,85000
30,Female,PhD,Scientist,7,185000
26,Female,Bachelor's Degree,Analyst,3,130000
32,Male,Bachelor's Degree,Product,7,120000
42,Male,Master's Degree,Product,14,180000
52,Male,Master's Degree,Engineer,27,186794
23,Male,High School,Sales,1,26000
37,Male,PhD,HR,11,115000
29,Male,Bachelor's Degree,Product,3,60000
42,Male,PhD,Engineer,14,170000
58,Male,PhD,Engineer,17,200000
36,Female,PhD,Scientist,12,170000
33,Female,Master's Degree,Engineer,8,122970
44,Male,PhD,Scientist,15,150000
44,Male,Master's Degree,Engineer,11,170000
33,Female,Bachelor's Degree,Engineer,6,115000
30,Male,Bachelor's Degree,Engineer,4,65000
39,Female,Bachelor's Degree,Financial,16,200000
28,Male,Bachelor's Degree,Engineer,4,70000
27,Male,Bachelor's Degree,Product,2,55000
49,Male,PhD,Engineer,15,185000
28,Female,Bachelor's Degree, Analyst,3,65000
27,Male,PhD,Scientist,2,115000
25,Male,High School,HR,2,40000
27,Male,Bachelor's Degree,Engineer,3,80000
35,Female,Master's Degree,Analyst,9,120000
23,Male,High School,Sales,1,25000
23,Male,Bachelor's Degree,Developer,1,45000
48,Male,PhD,Engineer,16,190000
32,Male,Bachelor's Degree,Engineer,8,190000
30,Male,Master's Degree,Engineer,5,105000
26,Male,Master's Degree,Engineer,4,89843
32,Male,Bachelor's Degree,Developer,6,110000
36,Female,PhD,Scientist,12,170000
28,Female,Bachelor's Degree,Engineer,3,70397
33,Male,PhD,Scientist,10,150000
28,Female,Bachelor's Degree,Engineer,5,150000
27,Female,Master's Degree,Developer,2,70000
24,Female,Bachelor's Degree,Developer,2,55000
38,Male,Master's Degree,Engineer,10,155000
23,Female,Bachelor's Degree,Developer,1,55000
30,Male,Master's Degree,Engineer,6,170000
27,Male,High School,Sales,2,35000
26,Male,Bachelor's Degree,Developer,3,60000
30,Female,PhD,Scientist,7,185000
26,Male,High School,Sales,2,31000
26,Male,Bachelor's Degree,Analyst,3,130000
54,Female,PhD,Engineer,32,191510
28,Female,Bachelor's Degree,Engineer,5,160000
45,Female,Master's Degree,Engineer,23,174336
36,Male,Master's Degree,Engineer,13,146508
49,Male,PhD,Engineer,15,185000
50,Male,PhD,Engineer,19,200000
26,Female,High School,Developer,1,35000
36,Female,PhD,Scientist,13,185000
28,Male,Bachelor's Degree,Analyst,3,52000
43,Male,PhD,Engineer,13,185000
39,Female,Bachelor's Degree,Financial,16,200000
48,Male,PhD,Engineer,16,190000
27,Female,Bachelor's Degree,Product,4,150000
26,Male,High School,Sales,1,26000
27,Male,Bachelor's Degree,Engineer,3,85000
33,Female,Bachelor's Degree,Engineer,7,130000
45,Female,Bachelor's Degree,Engineer,21,167015
30,Female,PhD,Scientist,7,185000
27,Male,Bachelor's Degree,Developer,3,85000
30,Male,Bachelor's Degree,Developer,5,100000
36,Female,Master's Degree,Scientist,8,130000
28,Male,Bachelor's Degree,Product,3,60000
33,Female,Bachelor's Degree,HR,7,65000
32,Male,Master's Degree,Engineer,11,128078
29,Male,Bachelor's Degree, Analyst,4,70000
52,Female,PhD,Engineer,27,180958
45,Female,Bachelor's Degree,Engineer,21,167015
32,Male,Bachelor's Degree,Engineer,8,190000
28,Male,Master's Degree,Product,3,130000
30,Male,High School,HR,2,33000
40,Female,Master's Degree,HR,11,120000
31,Female,PhD,Scientist,8,140000
42,Female,Bachelor's Degree,Engineer,13,197000
27,Female,Bachelor's Degree,Engineer,2,48000
26,Female,Bachelor's Degree,HR,2,42000
24,Male,PhD,Engineer,1,106686
24,Male,Bachelor's Degree,Analyst,1,90000
56,Male,PhD,Engineer,18,195000
34,Male,Master's Degree,Developer,8,140000
25,Female,Bachelor's Degree,Analyst,2,90000
36,Male,Bachelor's Degree,Engineer,8,135000
28,Female,Bachelor's Degree,Engineer,5,160000
31,Male,Bachelor's Degree,Analyst,9,195000
25,Female,High School,HR,1,32000
36,Male,Master's Degree,Engineer,8,140000
29,Male,Bachelor's Degree,Developer,2,45000
25,Female,Bachelor's Degree,Developer,1,40000
31,Male,Bachelor's Degree,Sales,9,140000
27,Male,Bachelor's Degree,Engineer,4,160000
30,Female,High School,Sales,1,26000
23,Male,Bachelor's Degree,Engineer,1,60000
42,Male,PhD,Engineer,14,190000
33,Female,Master's Degree,Product,11,198000
42,Male,PhD,Engineer,14,190000
26,Male,Bachelor's Degree,Engineer,4,79652
30,Female,High School,Sales,1,26000
24,Female,High School,Sales,1,30000
26,Male,Bachelor's Degree,Developer,2,65000
26,Male,Bachelor's Degree,Product,2,55000
34,Male,Bachelor's Degree,Developer,3,50000
26,Female,High School,Sales,1,35000
23,Female,Bachelor's Degree,Engineer,0,52831
32,Male,Bachelor's Degree,Engineer,9,104661
43,Male,PhD,Scientist,15,150000
30,Female,Master's Degree,Developer,5,105000
29,Male,Bachelor's Degree,Analyst,7,130000
55,Male,PhD,Engineer,18,210000
42,Male,Master's Degree,Engineer,19,177347
36,Male,Master's Degree,Developer,9,150000
31,Female,PhD,Scientist,8,140000
27,Male,Bachelor's Degree,Engineer,4,140000
44,Female,Master's Degree,HR,15,152000
29,Male,Bachelor's Degree,Developer,4,80000
44,Female,PhD,HR,13,135000
29,Male,Bachelor's Degree,Engineer,4,90000
25,Male,Bachelor's Degree,Developer,2,90249
43,Male,PhD,Engineer,13,185000
23,Male,Bachelor's Degree,Sales,1,35000
26,Male,High School,Sales,2,31000
26,Male,Bachelor's Degree,Product,2,55000
36,Female,PhD,Scientist,13,185000
26,Female,Bachelor's Degree,Sales,2,40000
39,Female,Bachelor's Degree,Financial,16,200000
25,Female,Master's Degree,Engineer,2,60000
25,Female,Bachelor's Degree,Analyst,2,110000
42,Male,Master's Degree,Engineer,13,170000
27,Male,Bachelor's Degree,Developer,3,85000
34,Female,Master's Degree,Product,12,196000
29,Female,Bachelor's Degree,Developer,4,90000
34,Male,Master's Degree,Engineer,7,140000
28,Female,High School,Sales,1,30000
37,Male,Master's Degree,Engineer,9,150000
32,Male,High School,Sales,3,50000
25,Female,Bachelor's Degree,Analyst,2,110000
49,Male,Master's Degree,Engineer,23,182392
23,Male,Bachelor's Degree,Engineer,1,60000
36,Male,PhD,Scientist,12,170000
29,Male,Bachelor's Degree, Analyst,4,70000
29,Male,Bachelor's Degree,Engineer,6,175000
29,Female,Master's Degree,Scientist,6,180000
55,Male,PhD,Engineer,18,210000
30,Female,PhD,Scientist,7,170000
32,Male,Bachelor's Degree,Product,7,120000
32,Female,Bachelor's Degree,Developer,2,45000
25,Female,Bachelor's Degree,Developer,1,55000
24,Male,Bachelor's Degree,Analyst,1,90000
26,Female,Master's Degree,HR,3,50000
31,Male,Bachelor's Degree,Analyst,9,195000
44,Male,PhD,Scientist,17,168000
36,Male,PhD,Scientist,12,170000
32,Male,Bachelor's Degree,Product,7,170000
25,Male,Bachelor's Degree,Product,1,60000
30,Male,Bachelor's Degree,Product,8,185000
26,Male,Bachelor's Degree,Developer,2,60000
42,Male,Master's Degree,Engineer,13,170000
31,Female,PhD,Scientist,8,140000
42,Male,PhD,Engineer,14,170000
24,Male,Bachelor's Degree,Analyst,1,90000
36,Female,Master's Degree,Engineer,14,141090
27,Male,High School,Sales,2,35000
26,Male,Bachelor's Degree,HR,2,38000
25,Female,Master's Degree,Analyst,1,100000
23,Female,Bachelor's Degree,Engineer,1,50000
34,Male,Master's Degree,Developer,8,140000
43,Male,PhD,Engineer,13,185000
28,Male,Bachelor's Degree,Developer,4,72389
34,Female,Bachelor's Degree,HR,9,99000
44,Male,PhD,Scientist,15,150000
25,Female,Bachelor's Degree,Analyst,2,110000
33,Female,Bachelor's Degree,HR,6,75000
30,Male,Master's Degree,Financial,7,120000
49,Male,PhD,Engineer,15,185000
41,Female,PhD,Scientist,16,200000
33,Male,Master's Degree,Product,11,198000
28,Female,Bachelor's Degree,Developer,2,36000
32,Female,Master's Degree,Engineer,6,115000
28,Male,High School,Developer,2,43000
50,Male,PhD,Engineer,19,200000
30,Female,PhD,Scientist,7,185000
39,Female,Master's Degree,HR,11,120000
28,Male,Bachelor's Degree,Sales,1,30000
24,Female,High School,Sales,1,30000
45,Male,PhD,Engineer,16,185000
36,Male,Master's Degree,Engineer,11,138859
29,Male,Bachelor's Degree, Analyst,4,75000
57,Female,Master's Degree,Engineer,33,188232
25,Male,Bachelor's Degree,Product,1,55000
26,Female,Bachelor's Degree,Analyst,3,130000
31,Female,Master's Degree,Engineer,6,114290
43,Female,PhD,HR,15,150000
23,Female,High School,Developer,1,52807
34,Female,Master's Degree,Product,12,196000
27,Female,Bachelor's Degree,Developer,3,61000
29,Female,Bachelor's Degree,Developer,4,90000
29,Female,High School,Sales,1,30000
25,Female,Master's Degree,HR,1,32000
30,Male,Bachelor's Degree,Engineer,4,65000
27,Female,Master's Degree,Developer,2,70000
23,Female,Bachelor's Degree,Engineer,1,50000
39,Female,Bachelor's Degree,Financial,16,200000
27,Male,Bachelor's Degree,Engineer,3,80000
26,Female,Bachelor's Degree,Developer,2,45000
24,Male,PhD,Engineer,1,106132
23,Female,Bachelor's Degree,Developer,1,55000
44,Male,Master's Degree,Engineer,18,152168
26,Male,Bachelor's Degree,Developer,2,60000
45,Male,PhD,HR,13,135000
37,Male,Bachelor's Degree,Analyst,11,160000
23,Female,Bachelor's Degree,Engineer,1,50000
27,Female,Bachelor's Degree,Engineer,4,140000
31,Male,Bachelor's Degree,Analyst,9,190000
26,Male,Bachelor's Degree,Developer,2,60000
26,Male,Bachelor's Degree,Developer,2,60000
29,Male,Bachelor's Degree, Analyst,4,70000
27,Male,Bachelor's Degree,Analyst,2,110000
43,Male,PhD,Engineer,13,185000
45,Male,PhD,Engineer,13,185000
33,Female,Master's Degree,Engineer,8,105000
48,Female,Master's Degree,HR,20,180000
44,Female,PhD,Analyst,15,150000
55,Female,PhD,Engineer,29,190543
25,Male,Bachelor's Degree,Product,1,60000
32,Female,Master's Degree,Engineer,6,115000
39,Male,Master's Degree,HR,10,105000
58,Female,PhD,Engineer,17,195000
35,Female,Master's Degree,Analyst,9,120000
31,Female,Master's Degree,Financial,7,120000
30,Female,Master's Degree,Developer,5,105000
29,Male,Bachelor's Degree,Product,3,60000
36,Male,Bachelor's Degree,Sales,6,75000
24,Female,Bachelor's Degree,Developer,2,55000
31,Male,High School,Sales,3,50000
40,Female,Master's Degree,Engineer,16,138032
29,Female,Master's Degree,Scientist,6,180000
38,Male,Bachelor's Degree,Developer,11,136062
47,Male,PhD,Scientist,22,160000
36,Male,Bachelor's Degree,Sales,11,160000
30,Male,Master's Degree,Developer,4,65000
36,Female,Master's Degree,Engineer,13,140010
26,Male,Bachelor's Degree,Engineer,1,55000
49,Female,PhD,Engineer,17,195000
33,Female,Bachelor's Degree,Engineer,7,130000
28,Male,Bachelor's Degree,Developer,2,70000
45,Male,PhD,Engineer,16,185000
31,Female,Master's Degree,Financial,7,120000
27,Male,Bachelor's Degree,Developer,3,85000
29,Male,Bachelor's Degree,Developer,4,80000
49,Female,PhD,Engineer,22,178684
25,Female,Bachelor's Degree,Analyst,2,90000
33,Male,PhD,Sales,10,155000
43,Male,Bachelor's Degree,Engineer,19,152726
24,Male,Bachelor's Degree,Analyst,2,95000
39,Male,Master's Degree,HR,11,100000
24,Female,High School,Sales,1,30000
26,Male,Bachelor's Degree,Developer,2,65000
27,Male,Bachelor's Degree,Developer,3,85000
35,Male,Master's Degree,Engineer,9,132638
